y,x,street_count,highway,junction,railway,geometry
18.9545111,72.8351126,3,,,,POINT (72.8351126 18.9545111)
18.9551653,72.8077423,3,,,,POINT (72.8077423 18.9551653)
18.9549327,72.8230579,3,,,,POINT (72.8230579 18.9549327)
18.954945,72.8233911,4,,,,POINT (72.8233911 18.954945)
18.9547702,72.8334143,4,,,,POINT (72.8334143 18.9547702)
18.9546647,72.8362774,3,,,,POINT (72.8362774 18.9546647)
18.9552814,72.8072898,4,,,,POINT (72.8072898 18.9552814)
18.95459,72.828123,3,,,,POINT (72.828123 18.95459)
18.9548501,72.8339872,4,,,,POINT (72.8339872 18.9548501)
18.9543238,72.8398972,4,,,,POINT (72.8398972 18.9543238)
18.9549132,72.8255045,3,,,,POINT (72.8255045 18.9549132)
18.9548037,72.8315791,3,,,,POINT (72.8315791 18.9548037)
18.954914,72.8344452,4,,,,POINT (72.8344452 18.954914)
18.9547378,72.8384381,1,,,,POINT (72.8384381 18.9547378)
18.9547306,72.8389006,3,,,,POINT (72.8389006 18.9547306)
18.9548164,72.828516,3,,,,POINT (72.828516 18.9548164)
18.9550193,72.8288567,3,,,,POINT (72.8288567 18.9550193)
18.9549606,72.8351183,4,,,,POINT (72.8351183 18.9549606)
18.9546241,72.8393566,3,,,,POINT (72.8393566 18.9546241)
18.9552692,72.8262201,3,,,,POINT (72.8262201 18.9552692)
18.9550414,72.83217,3,,,,POINT (72.83217 18.9550414)
18.9550465,72.8356751,3,,,,POINT (72.8356751 18.9550465)
18.9550277,72.8384087,1,,,,POINT (72.8384087 18.9550277)
18.9550342,72.838894,3,,,,POINT (72.838894 18.9550342)
18.9549488,72.8400259,4,,,,POINT (72.8400259 18.9549488)
18.9551403,72.8362225,4,,,,POINT (72.8362225 18.9551403)
18.9551748,72.8368626,4,,,,POINT (72.8368626 18.9551748)
18.9552258,72.8372017,3,,,,POINT (72.8372017 18.9552258)
18.9553459,72.8294633,4,,,,POINT (72.8294633 18.9553459)
18.9556854,72.8226836,3,,,,POINT (72.8226836 18.9556854)
18.9552228,72.8388899,5,,,,POINT (72.8388899 18.9552228)
18.9555835,72.8298688,4,,,,POINT (72.8298688 18.9555835)
18.9554927,72.8401547,4,,,,POINT (72.8401547 18.9554927)
18.9557353,72.8159727,3,traffic_signals,,,POINT (72.8159727 18.9557353)
18.9556437,72.8250297,3,,,,POINT (72.8250297 18.9556437)
18.9556461,72.8268326,3,,,,POINT (72.8268326 18.9556461)
18.9553608,72.8316578,3,,,,POINT (72.8316578 18.9553608)
18.9554359,72.8383534,1,,,,POINT (72.8383534 18.9554359)
18.9560194,72.8081692,3,,,,POINT (72.8081692 18.9560194)
18.9561862,72.8076191,3,,,,POINT (72.8076191 18.9561862)
18.9558432,72.8272314,3,,,,POINT (72.8272314 18.9558432)
18.9560112,72.8295514,3,,,,POINT (72.8295514 18.9560112)
18.9557229,72.8338393,3,,,,POINT (72.8338393 18.9557229)
18.9557746,72.8344322,4,,,,POINT (72.8344322 18.9557746)
18.9554208,72.8048226,4,,,,POINT (72.8048226 18.9554208)
18.9558415,72.8245778,3,,,,POINT (72.8245778 18.9558415)
18.956183,72.8299257,4,,,,POINT (72.8299257 18.956183)
18.9559808,72.8306243,4,,,,POINT (72.8306243 18.9559808)
18.9558174,72.8347281,3,,,,POINT (72.8347281 18.9558174)
18.9556934,72.8350672,3,,,,POINT (72.8350672 18.9556934)
18.9563496,72.8072418,3,,,,POINT (72.8072418 18.9563496)
18.9559481,72.8241368,3,,,,POINT (72.8241368 18.9559481)
18.9559713,72.8265865,3,,,,POINT (72.8265865 18.9559713)
18.9560518,72.827706,3,,,,POINT (72.827706 18.9560518)
18.9557651,72.8356387,4,,,,POINT (72.8356387 18.9557651)
18.9565915,72.8094658,3,,,,POINT (72.8094658 18.9565915)
18.956274,72.8227909,3,,,,POINT (72.8227909 18.956274)
18.9561503,72.8232875,3,,,,POINT (72.8232875 18.9561503)
18.9560571,72.8236124,4,,,,POINT (72.8236124 18.9560571)
18.9562243,72.8280386,3,,,,POINT (72.8280386 18.9562243)
18.9563402,72.8302774,4,,,,POINT (72.8302774 18.9563402)
18.9558012,72.8361755,3,,,,POINT (72.8361755 18.9558012)
18.955791,72.8389221,3,,,,POINT (72.8389221 18.955791)
18.9560691,72.840292,4,,,,POINT (72.840292 18.9560691)
18.9566606,72.8084267,3,,,,POINT (72.8084267 18.9566606)
18.956311,72.8262391,3,,,,POINT (72.8262391 18.956311)
18.9557892,72.8326612,3,,,,POINT (72.8326612 18.9557892)
18.9559229,72.8331607,3,,,,POINT (72.8331607 18.9559229)
18.9560011,72.8370306,4,,,,POINT (72.8370306 18.9560011)
18.9559871,72.8376457,4,,,,POINT (72.8376457 18.9559871)
18.9562443,72.8253061,3,,,,POINT (72.8253061 18.9562443)
18.9561592,72.830986,4,,,,POINT (72.830986 18.9561592)
18.9568426,72.8213147,3,,,,POINT (72.8213147 18.9568426)
18.9564749,72.8260337,3,,,,POINT (72.8260337 18.9564749)
18.9567596,72.8155538,4,traffic_signals,,,POINT (72.8155538 18.9567596)
18.9565304,72.8306858,4,,,,POINT (72.8306858 18.9565304)
18.9563427,72.8316438,3,,,,POINT (72.8316438 18.9563427)
18.9563482,72.8392133,3,,,,POINT (72.8392133 18.9563482)
18.9556745,72.8124464,3,traffic_signals,,,POINT (72.8124464 18.9556745)
18.9560458,72.8037128,3,,,,POINT (72.8037128 18.9560458)
18.9566423,72.825844,3,,,,POINT (72.825844 18.9566423)
18.9567143,72.8299795,3,,,,POINT (72.8299795 18.9567143)
18.9563762,72.8320795,3,,,,POINT (72.8320795 18.9563762)
18.9567917,72.8289378,3,,,,POINT (72.8289378 18.9567917)
18.9566455,72.8357407,3,,,,POINT (72.8357407 18.9566455)
18.9570906,72.8085751,3,,,,POINT (72.8085751 18.9570906)
18.9573353,72.8080452,3,,,,POINT (72.8080452 18.9573353)
18.9570939,72.8202054,3,,,,POINT (72.8202054 18.9570939)
18.9568579,72.8280427,4,,,,POINT (72.8280427 18.9568579)
18.9569335,72.8315208,3,,,,POINT (72.8315208 18.9569335)
18.9565551,72.8122119,3,,,,POINT (72.8122119 18.9565551)
18.9560119,72.8100617,3,traffic_signals,,,POINT (72.8100617 18.9560119)
18.9574277,72.8075939,3,,,,POINT (72.8075939 18.9574277)
18.957027,72.8096646,3,,,,POINT (72.8096646 18.957027)
18.9571303,72.816535,4,traffic_signals,,,POINT (72.816535 18.9571303)
18.9568512,72.8255574,4,,,,POINT (72.8255574 18.9568512)
18.9569681,72.8292715,3,,,,POINT (72.8292715 18.9569681)
18.9568849,72.830309,4,,,,POINT (72.830309 18.9568849)
18.9565385,72.8330774,3,,,,POINT (72.8330774 18.9565385)
18.9564467,72.8349011,3,,,,POINT (72.8349011 18.9564467)
18.9565967,72.8404122,4,,,,POINT (72.8404122 18.9565967)
18.9561478,72.8100622,4,traffic_signals,,,POINT (72.8100622 18.9561478)
18.9561581,72.8036248,3,,,,POINT (72.8036248 18.9561581)
18.9573515,72.8196988,4,traffic_signals,,,POINT (72.8196988 18.9573515)
18.9566928,72.8337641,4,,,,POINT (72.8337641 18.9566928)
18.9566952,72.8357378,3,,,,POINT (72.8357378 18.9566952)
18.9573636,72.8137173,3,,,,POINT (72.8137173 18.9573636)
18.956995,72.8252545,3,,,,POINT (72.8252545 18.956995)
18.9571692,72.8276033,4,,,,POINT (72.8276033 18.9571692)
18.9567902,72.8343477,4,,,,POINT (72.8343477 18.9567902)
18.9571028,72.8126474,4,,,,POINT (72.8126474 18.9571028)
18.9575378,72.8089161,3,,,,POINT (72.8089161 18.9575378)
18.9574154,72.8135888,3,,,,POINT (72.8135888 18.9574154)
18.9570237,72.8251477,3,,,,POINT (72.8251477 18.9570237)
18.9571796,72.8296111,3,,,,POINT (72.8296111 18.9571796)
18.9568369,72.8394544,3,,,,POINT (72.8394544 18.9568369)
18.9574069,72.8128455,3,,,,POINT (72.8128455 18.9574069)
18.9572238,72.8247248,3,,,,POINT (72.8247248 18.9572238)
18.9571889,72.8248005,3,,,,POINT (72.8248005 18.9571889)
18.9572172,72.8300772,3,,,,POINT (72.8300772 18.9572172)
18.9568874,72.8347625,4,,,,POINT (72.8347625 18.9568874)
18.957202,72.8142843,1,,,,POINT (72.8142843 18.957202)
18.9575105,72.8218383,1,,,,POINT (72.8218383 18.9575105)
18.9573592,72.8244815,3,,,,POINT (72.8244815 18.9573592)
18.9575318,72.8313448,3,,,,POINT (72.8313448 18.9575318)
18.9571108,72.8329999,3,,,,POINT (72.8329999 18.9571108)
18.9570642,72.8356832,3,,,,POINT (72.8356832 18.9570642)
18.9572448,72.8367252,3,,,,POINT (72.8367252 18.9572448)
18.9577086,72.8238068,3,,,,POINT (72.8238068 18.9577086)
18.9574517,72.827196,4,,,,POINT (72.827196 18.9574517)
18.9573698,72.8299822,3,,,,POINT (72.8299822 18.9573698)
18.956974,72.8320296,4,,,,POINT (72.8320296 18.956974)
18.9571389,72.8336892,3,,,,POINT (72.8336892 18.9571389)
18.9572549,72.837951,3,,,,POINT (72.837951 18.9572549)
18.957511,72.8302406,3,,,,POINT (72.8302406 18.957511)
18.9571487,72.8405237,4,,,,POINT (72.8405237 18.9571487)
18.9579145,72.8191606,3,,,,POINT (72.8191606 18.9579145)
18.9571974,72.8429785,1,,,,POINT (72.8429785 18.9571974)
18.9581141,72.8108785,4,traffic_signals,,,POINT (72.8108785 18.9581141)
18.9580271,72.8198156,4,,,,POINT (72.8198156 18.9580271)
18.957445,72.8337042,3,,,,POINT (72.8337042 18.957445)
18.9573097,72.8342423,3,,,,POINT (72.8342423 18.9573097)
18.9573435,72.8396912,3,,,,POINT (72.8396912 18.9573435)
18.9580575,72.8207275,4,,,,POINT (72.8207275 18.9580575)
18.9581171,72.8230128,4,,,,POINT (72.8230128 18.9581171)
18.9581019,72.8238831,3,,,,POINT (72.8238831 18.9581019)
18.9581133,72.8243981,3,,,,POINT (72.8243981 18.9581133)
18.9580968,72.8248273,3,,,,POINT (72.8248273 18.9580968)
18.9577555,72.82682,3,,,,POINT (72.82682 18.9577555)
18.9578134,72.8313698,3,,,,POINT (72.8313698 18.9578134)
18.9580546,72.8328526,4,,,,POINT (72.8328526 18.9580546)
18.9578303,72.8365501,3,,,,POINT (72.8365501 18.9578303)
18.9572837,72.842675,3,traffic_signals,,,POINT (72.842675 18.9572837)
18.958107,72.825408,3,,,,POINT (72.825408 18.958107)
18.9574518,72.8347036,3,,,,POINT (72.8347036 18.9574518)
18.9579145,72.8380803,3,,,,POINT (72.8380803 18.9579145)
18.9581594,72.8229361,3,,,,POINT (72.8229361 18.9581594)
18.9581277,72.8262938,4,traffic_signals,,,POINT (72.8262938 18.9581277)
18.9581374,72.8269047,3,,,,POINT (72.8269047 18.9581374)
18.9581452,72.8272253,3,,,,POINT (72.8272253 18.9581452)
18.958112,72.8277415,3,,,,POINT (72.8277415 18.958112)
18.9580186,72.8280438,3,,,,POINT (72.8280438 18.9580186)
18.9581133,72.8285784,4,,,,POINT (72.8285784 18.9581133)
18.958147,72.8290745,4,,,,POINT (72.8290745 18.958147)
18.9581325,72.8295203,3,,,,POINT (72.8295203 18.9581325)
18.9586562,72.8112219,3,,,,POINT (72.8112219 18.9586562)
18.9581552,72.8299463,3,,,,POINT (72.8299463 18.9581552)
18.958164,72.8302091,3,,,,POINT (72.8302091 18.958164)
18.958178,72.8306732,3,,,,POINT (72.8306732 18.958178)
18.9581702,72.8310165,3,,,,POINT (72.8310165 18.9581702)
18.9580967,72.8313932,3,,,,POINT (72.8313932 18.9580967)
18.9578846,72.8431613,2,,,,POINT (72.8431613 18.9578846)
18.9583875,72.8225143,3,,,,POINT (72.8225143 18.9583875)
18.9584101,72.8133871,3,,,,POINT (72.8133871 18.9584101)
18.958169,72.8355435,4,,,,POINT (72.8355435 18.958169)
18.9583063,72.8360656,3,,,,POINT (72.8360656 18.9583063)
18.9583355,72.8381939,4,,,,POINT (72.8381939 18.9583355)
18.9586229,72.8221303,3,,,,POINT (72.8221303 18.9586229)
18.9583243,72.8363958,4,,yes,,POINT (72.8363958 18.9583243)
18.9577428,72.8048061,1,,,,POINT (72.8048061 18.9577428)
18.9588794,72.8151807,3,,,,POINT (72.8151807 18.9588794)
18.9586561,72.8309817,3,,,,POINT (72.8309817 18.9586561)
18.9586397,72.8319131,3,,,,POINT (72.8319131 18.9586397)
18.9588809,72.8376653,3,,,,POINT (72.8376653 18.9588809)
18.9588883,72.8383626,4,,,,POINT (72.8383626 18.9588883)
18.9590811,72.8100009,3,traffic_signals,,,POINT (72.8100009 18.9590811)
18.9590222,72.8126531,4,,,,POINT (72.8126531 18.9590222)
18.9591715,72.8196298,3,,,,POINT (72.8196298 18.9591715)
18.9587878,72.8217877,3,,,,POINT (72.8217877 18.9587878)
18.9588678,72.8370793,3,,,,POINT (72.8370793 18.9588678)
18.9590822,72.8135407,3,,,,POINT (72.8135407 18.9590822)
18.9588543,72.8363396,3,,,,POINT (72.8363396 18.9588543)
18.9592628,72.8122216,3,,,,POINT (72.8122216 18.9592628)
18.9590887,72.821162,4,,,,POINT (72.821162 18.9590887)
18.959281,72.8207139,3,,,,POINT (72.8207139 18.959281)
18.95867,72.8251577,3,,,,POINT (72.8251577 18.95867)
18.959035,72.8480629,1,,,,POINT (72.8480629 18.959035)
18.959535,72.8117577,4,,,,POINT (72.8117577 18.959535)
18.958832,72.8247989,3,,,,POINT (72.8247989 18.958832)
18.9589995,72.8327132,3,,,,POINT (72.8327132 18.9589995)
18.9590691,72.8355041,4,,,,POINT (72.8355041 18.9590691)
18.9596235,72.8172015,4,,,,POINT (72.8172015 18.9596235)
18.9594408,72.8203196,3,,,,POINT (72.8203196 18.9594408)
18.9591398,72.8352489,3,,,,POINT (72.8352489 18.9591398)
18.9594639,72.8461369,4,,,,POINT (72.8461369 18.9594639)
18.9596425,72.8199012,3,,,,POINT (72.8199012 18.9596425)
18.9592196,72.8240027,3,,,,POINT (72.8240027 18.9592196)
18.959066,72.8285915,3,,,,POINT (72.8285915 18.959066)
18.9590967,72.8290355,4,,,,POINT (72.8290355 18.9590967)
18.9591114,72.8294869,4,,,,POINT (72.8294869 18.9591114)
18.9591311,72.8299004,4,,,,POINT (72.8299004 18.9591311)
18.9593369,72.8316373,3,,,,POINT (72.8316373 18.9593369)
18.9591456,72.8329878,3,,,,POINT (72.8329878 18.9591456)
18.9595995,72.8130377,3,,,,POINT (72.8130377 18.9595995)
18.959384,72.8236745,3,,,,POINT (72.8236745 18.959384)
18.9598116,72.8195259,4,,,,POINT (72.8195259 18.9598116)
18.9595354,72.8234056,3,,,,POINT (72.8234056 18.9595354)
18.9600451,72.8438487,3,traffic_signals,,,POINT (72.8438487 18.9600451)
18.9598736,72.8126213,4,,,,POINT (72.8126213 18.9598736)
18.9600314,72.8189782,3,,,,POINT (72.8189782 18.9600314)
18.9596152,72.8232296,3,,,,POINT (72.8232296 18.9596152)
18.9596249,72.8351115,3,,,,POINT (72.8351115 18.9596249)
18.9594482,72.8365839,3,,,,POINT (72.8365839 18.9594482)
18.9594481,72.8385487,3,,,,POINT (72.8385487 18.9594481)
18.9597324,72.8227482,3,,,,POINT (72.8227482 18.9597324)
18.9596263,72.8379429,3,,,,POINT (72.8379429 18.9596263)
18.9601461,72.8122267,4,,,,POINT (72.8122267 18.9601461)
18.9602305,72.8129038,3,,,,POINT (72.8129038 18.9602305)
18.9600039,72.8165699,3,,,,POINT (72.8165699 18.9600039)
18.9598568,72.8223969,4,,,,POINT (72.8223969 18.9598568)
18.9596341,72.8339402,3,,,,POINT (72.8339402 18.9596341)
18.9598332,72.8370102,3,,,,POINT (72.8370102 18.9598332)
18.9597407,72.8373495,3,,,,POINT (72.8373495 18.9597407)
18.9600382,72.8436778,3,,,,POINT (72.8436778 18.9600382)
18.9599133,72.8366749,3,,,,POINT (72.8366749 18.9599133)
18.9602543,72.8093228,4,traffic_signals,,,POINT (72.8093228 18.9602543)
18.9601269,72.8216054,3,,,,POINT (72.8216054 18.9601269)
18.9599458,72.8290081,3,,,,POINT (72.8290081 18.9599458)
18.9599603,72.8293591,3,,,,POINT (72.8293591 18.9599603)
18.9599902,72.8298008,3,,,,POINT (72.8298008 18.9599902)
18.9601312,72.8432445,3,traffic_signals,,,POINT (72.8432445 18.9601312)
18.9602728,72.8212048,4,,,,POINT (72.8212048 18.9602728)
18.9600065,72.8302169,4,,,,POINT (72.8302169 18.9600065)
18.9600198,72.8306113,3,,,,POINT (72.8306113 18.9600198)
18.9604047,72.8207542,3,,,,POINT (72.8207542 18.9604047)
18.9603097,72.8262209,3,,,,POINT (72.8262209 18.9603097)
18.9602936,72.8264514,3,,,,POINT (72.8264514 18.9602936)
18.9603024,72.826791,3,,,,POINT (72.826791 18.9603024)
18.9602974,72.8272221,4,,,,POINT (72.8272221 18.9602974)
18.9602685,72.8277922,4,,,,POINT (72.8277922 18.9602685)
18.9605156,72.8095239,3,,,,POINT (72.8095239 18.9605156)
18.9607501,72.8188277,3,,,,POINT (72.8188277 18.9607501)
18.9605601,72.820333,3,,,,POINT (72.820333 18.9605601)
18.9602956,72.8285437,3,,,,POINT (72.8285437 18.9602956)
18.9599555,72.8343594,3,,,,POINT (72.8343594 18.9599555)
18.9602849,72.8159434,3,,,,POINT (72.8159434 18.9602849)
18.9607237,72.8198907,4,,,,POINT (72.8198907 18.9607237)
18.9599479,72.8387109,3,,,,POINT (72.8387109 18.9599479)
18.9608801,72.8111021,3,,,,POINT (72.8111021 18.9608801)
18.9605919,72.8240458,3,,,,POINT (72.8240458 18.9605919)
18.9603893,72.8367314,3,,,,POINT (72.8367314 18.9603893)
18.9603791,72.8370854,3,,,,POINT (72.8370854 18.9603791)
18.9605731,72.8349784,3,,,,POINT (72.8349784 18.9605731)
18.9605643,72.8353742,3,,,,POINT (72.8353742 18.9605643)
18.9605362,72.8356401,3,,,,POINT (72.8356401 18.9605362)
18.9608415,72.8096688,4,,,,POINT (72.8096688 18.9608415)
18.9612274,72.8153922,1,,,,POINT (72.8153922 18.9612274)
18.9609914,72.8158965,3,,,,POINT (72.8158965 18.9609914)
18.9606999,72.8227063,3,,,,POINT (72.8227063 18.9606999)
18.960771,72.8278186,3,,,,POINT (72.8278186 18.960771)
18.9608608,72.8127946,3,,,,POINT (72.8127946 18.9608608)
18.9611366,72.8214416,3,,,,POINT (72.8214416 18.9611366)
18.960788,72.8285543,4,,,,POINT (72.8285543 18.960788)
18.9607586,72.8289947,4,,,,POINT (72.8289947 18.9607586)
18.9607618,72.8293499,4,,,,POINT (72.8293499 18.9607618)
18.9607655,72.829817,3,,,,POINT (72.829817 18.9607655)
18.9609452,72.831039,1,,,,POINT (72.831039 18.9609452)
18.9612297,72.8199256,3,,,,POINT (72.8199256 18.9612297)
18.9605326,72.84589,4,,,,POINT (72.84589 18.9605326)
18.9616122,72.8156414,1,,,,POINT (72.8156414 18.9616122)
18.9614228,72.8161046,3,,,,POINT (72.8161046 18.9614228)
18.9611443,72.8293834,4,,,,POINT (72.8293834 18.9611443)
18.9611273,72.8297864,4,,,,POINT (72.8297864 18.9611273)
18.9617895,72.8162946,3,,,,POINT (72.8162946 18.9617895)
18.9612922,72.8289605,4,,,,POINT (72.8289605 18.9612922)
18.9611742,72.8301968,3,,,,POINT (72.8301968 18.9611742)
18.9612606,72.8306514,4,,,,POINT (72.8306514 18.9612606)
18.9612906,72.8310303,4,,,,POINT (72.8310303 18.9612906)
18.9608319,72.8343831,1,,,,POINT (72.8343831 18.9608319)
18.9619218,72.8174871,4,traffic_signals,,,POINT (72.8174871 18.9619218)
18.9605721,72.8387883,3,,,,POINT (72.8387883 18.9605721)
18.9614516,72.8090839,1,,,,POINT (72.8090839 18.9614516)
18.9616643,72.8262937,4,,,,POINT (72.8262937 18.9616643)
18.9616881,72.8272172,3,,,,POINT (72.8272172 18.9616881)
18.961711,72.8278136,3,,,,POINT (72.8278136 18.961711)
18.9617195,72.8279572,4,,,,POINT (72.8279572 18.9617195)
18.9618905,72.8199169,4,traffic_signals,,,POINT (72.8199169 18.9618905)
18.9618732,72.8211451,4,,,,POINT (72.8211451 18.9618732)
18.9618659,72.8217025,3,,,,POINT (72.8217025 18.9618659)
18.9617565,72.8230513,5,,,,POINT (72.8230513 18.9617565)
18.9618037,72.8244562,4,,,,POINT (72.8244562 18.9618037)
18.9617456,72.8285702,4,,,,POINT (72.8285702 18.9617456)
18.9617536,72.8289437,3,,,,POINT (72.8289437 18.9617536)
18.961771,72.8293792,4,,,,POINT (72.8293792 18.961771)
18.9617913,72.829802,4,,,,POINT (72.829802 18.9617913)
18.9617992,72.8302316,4,,,,POINT (72.8302316 18.9617992)
18.9618306,72.830709,4,,,,POINT (72.830709 18.9618306)
18.9618501,72.8310301,4,,,,POINT (72.8310301 18.9618501)
18.9618687,72.8314991,3,,,,POINT (72.8314991 18.9618687)
18.961885,72.8318534,4,,,,POINT (72.8318534 18.961885)
18.9609564,72.8372578,3,,,,POINT (72.8372578 18.9609564)
18.9611677,72.8346273,3,,,,POINT (72.8346273 18.9611677)
18.9612324,72.8353265,3,,,,POINT (72.8353265 18.9612324)
18.9612474,72.8357783,4,,,,POINT (72.8357783 18.9612474)
18.9610613,72.836833,3,,,,POINT (72.836833 18.9610613)
18.9623624,72.8120528,3,,,,POINT (72.8120528 18.9623624)
18.9611517,72.8387716,3,,,,POINT (72.8387716 18.9611517)
18.9620934,72.8335549,3,,,,POINT (72.8335549 18.9620934)
18.9616241,72.8358587,3,,,,POINT (72.8358587 18.9616241)
18.9614672,72.8369532,3,,,,POINT (72.8369532 18.9614672)
18.9614634,72.8374126,4,,,,POINT (72.8374126 18.9614634)
18.9623557,72.8279094,3,,,,POINT (72.8279094 18.9623557)
18.9627613,72.8293955,3,,,,POINT (72.8293955 18.9627613)
18.9627937,72.8298147,3,,,,POINT (72.8298147 18.9627937)
18.9616214,72.8370047,3,,,,POINT (72.8370047 18.9616214)
18.9628273,72.8198893,4,,,,POINT (72.8198893 18.9628273)
18.9621401,72.8343885,3,,,,POINT (72.8343885 18.9621401)
18.9628224,72.8191581,3,,,,POINT (72.8191581 18.9628224)
18.9625656,72.8269702,3,,,,POINT (72.8269702 18.9625656)
18.9617146,72.8388277,3,,,,POINT (72.8388277 18.9617146)
18.9622331,72.8346749,3,,,,POINT (72.8346749 18.9622331)
18.9627551,72.8263544,3,,,,POINT (72.8263544 18.9627551)
18.9627624,72.8270183,3,,,,POINT (72.8270183 18.9627624)
18.962028,72.8375468,3,crossing,,,POINT (72.8375468 18.962028)
18.9629253,72.8279423,3,,,,POINT (72.8279423 18.9629253)
18.9621328,72.8372193,3,,,,POINT (72.8372193 18.9621328)
18.9632318,72.8187783,3,,,,POINT (72.8187783 18.9632318)
18.9632163,72.8191481,4,,,,POINT (72.8191481 18.9632163)
18.9631982,72.8199168,4,,,,POINT (72.8199168 18.9631982)
18.9630626,72.8258147,3,,,,POINT (72.8258147 18.9630626)
18.9629386,72.8270513,4,,,,POINT (72.8270513 18.9629386)
18.9633783,72.8258859,4,,,,POINT (72.8258859 18.9633783)
18.9632062,72.8271045,4,,,,POINT (72.8271045 18.9632062)
18.9624939,72.8369007,3,,,,POINT (72.8369007 18.9624939)
18.962563,72.8374167,4,,,,POINT (72.8374167 18.962563)
18.9627885,72.8109897,3,,,,POINT (72.8109897 18.9627885)
18.9632733,72.8276884,1,,,,POINT (72.8276884 18.9632733)
18.9636418,72.8247425,4,,,,POINT (72.8247425 18.9636418)
18.9635835,72.8259053,4,,,,POINT (72.8259053 18.9635835)
18.9627675,72.8369331,1,,,,POINT (72.8369331 18.9627675)
18.9634883,72.8271562,3,,,,POINT (72.8271562 18.9634883)
18.9632137,72.8286078,3,,,,POINT (72.8286078 18.9632137)
18.9633144,72.837729,3,,,,POINT (72.837729 18.9633144)
18.9638486,72.8087827,4,,,,POINT (72.8087827 18.9638486)
18.9638346,72.8183317,4,traffic_signals,,,POINT (72.8183317 18.9638346)
18.9639182,72.8247588,3,,,,POINT (72.8247588 18.9639182)
18.9635458,72.8440048,4,traffic_signals,,,POINT (72.8440048 18.9635458)
18.9638316,72.8191967,3,,,,POINT (72.8191967 18.9638316)
18.9637938,72.8237631,3,,,,POINT (72.8237631 18.9637938)
18.9638924,72.8259191,4,,,,POINT (72.8259191 18.9638924)
18.9634336,72.8280058,4,,,,POINT (72.8280058 18.9634336)
18.9637799,72.8200059,4,,,,POINT (72.8200059 18.9637799)
18.9641427,72.8247826,3,,,,POINT (72.8247826 18.9641427)
18.963573,72.8444442,3,,,,POINT (72.8444442 18.963573)
18.9640076,72.81879,3,,,,POINT (72.81879 18.9640076)
18.9639629,72.8207913,3,,,,POINT (72.8207913 18.9639629)
18.9641612,72.8259584,3,,,,POINT (72.8259584 18.9641612)
18.9637623,72.8271998,4,,,,POINT (72.8271998 18.9637623)
18.9680779,72.8246308,3,,,,POINT (72.8246308 18.9680779)
18.963861,72.8443557,3,,,,POINT (72.8443557 18.963861)
18.9640849,72.8451082,3,,,,POINT (72.8451082 18.9640849)
18.9644194,72.8059399,3,,,,POINT (72.8059399 18.9644194)
